Price,Address,Beds,Baths,Parking,Type,Weekly Price,Latitude,Longitude,geometry,index_right,STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP,distance_to_train,distance_to_cbd
$1099 per week,"48 Henry Street, Doncaster VIC 3108",4,2,2,House,1099,-37.7742776,145.1317366,POINT (16155991.016255505 -4547587.698843323),62,20042,-37.819222,Box Hill Railway Station (Box Hill),145.121429,2,"Lilydale,Belgrave",6.367,18.248
$1650/week,"9-11 Chambers Street, South Yarra VIC 3141",5,2,1,House,1650,-37.8408118,144.9939691,POINT (16140654.80830764 -4556962.202228847),209,19959,-37.838449,South Yarra Railway Station (South Yarra),144.992342,1,"Frankston,Pakenham,Sandringham,Cranbourne",0.981,5.559
$1160 per week,"226 Scotchmer Street, Fitzroy North VIC 3068",4,1,1,House,1160,-37.783851,144.9871937,POINT (16139900.574229723 -4548936.047081202),43,20019,-37.783217,Rushall Railway Station (Fitzroy North),144.992407,1,Mernda,1.062,5.058
$950.00,"1 Saxonwood Drive, Vermont South VIC 3133",5,3,2,House,950,-37.84608559999999,145.1713227,POINT (16160397.720749997 -4557705.629052261),149,19899,-37.820428,Nunawading Railway Station (Nunawading),145.175237,2,"Lilydale,Belgrave",3.491,27.42
$925 weekly,"54B Hillview Dr, Carrum Downs VIC 3201",4,4,1,House,925,-38.0971559,145.1919504,POINT (16162693.985810231 -4593159.7891847165),107,19857,-38.104021,Seaford Railway Station (Seaford),145.12823,2,Frankston,8.239,49.888
"$1,200",Bentleigh East VIC 3165,5,2,4,House,1200,-37.9174873,145.0658766,POINT (16148659.51459186 -4567776.0842670305),189,19939,-37.917425,Bentleigh Railway Station (Bentleigh),145.036995,"1,2",Frankston,3.143,23.153
"$1,600 per week","13 Knox Street, Yarraville VIC 3013",3,2,2,House,1600,-37.8152796,144.8955371,POINT (16129697.40818988 -4553363.779868975),23,19996,-37.81585,Yarraville Railway Station (Yarraville),144.889934,1,"Williamstown,Werribee",0.612,7.396
$1450 per week,"35 Dean Street, Kew VIC 3101",4,2,2,House,1450,-37.815437,145.0563517,POINT (16147599.207574002 -4553385.959481999),153,19903,-37.822398,Auburn Railway Station (Hawthorn East),145.045844,1,"Belgrave,Lilydale,Alamein",1.822,8.947
"$1,400","30 Council Street, Clifton Hill VIC 3068",5,1,3,House,1400,-37.7923561,144.9868175,POINT (16139858.695837287 -4550134.079047064),4,19974,-37.788657,Clifton Hill Railway Station (Clifton Hill),144.995417,1,"Mernda,Hurstbridge",1.597,4.211
$970.00 per week,"2/11 Caleb Street, Bentleigh East VIC 3165",4,2,2,House,970,-37.9217296,145.0577811,POINT (16147758.327654144 -4568374.723326541),189,19939,-37.917425,Bentleigh Railway Station (Bentleigh),145.036995,"1,2",Frankston,2.031,24.446
1000pw,"1/17 THE BOULEVARD, Glen Waverley VIC 3150",4,3,2,House,1000,-37.8686098,145.166943,POINT (16159910.174776169 -4560881.375492794),123,19873,-37.879504,Glen Waverley Railway Station (Glen Waverley),145.162058,2,Glen Waverley,1.844,28.735
$920,"1205/23 Mackenzie St, Melbourne VIC 3000",2,2,1,House,920,-37.8075687,144.9674021,POINT (16137697.383395737 -4552277.27627805),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.61,1.118
$1100 Per Week,"160 Moore rd, Sunbury VIC 3429",5,2,0,House,1100,-37.5939558,144.692592,POINT (16107105.662998889 -4522223.12217142),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,6.646,39.452
"$1,800 weekly","176 Scotchmans Rd, Drysdale VIC 3222",7,4,6,House,1800,-38.1530307,144.61569,POINT (16098544.971517904 -4601066.5311077265),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,68.869,101.759
"$1,000 pw","110 Duells Road, Rosebud VIC 3939",4,2,3,House,1000,-38.3833579,144.9163565,POINT (16132015.0131965 -4633723.877306899),80,19830,-38.33739,Bittern Railway Station (Bittern),145.178027,2,Stony Point,29.744,93.378
"$1,450.00","485 Punt Road, South Yarra VIC 3141",6,2,3,House,1450,-37.8440004,144.9851077,POINT (16139668.361771926 -4557411.680263131),208,19958,-37.849518,Prahran Railway Station (Prahran),144.98986,1,Sandringham,1.024,5.54
$980,"150 Breguets Road, Lara VIC 3212",4,2,2,House,980,-37.9900354,144.3648224,POINT (16070618.518029375 -4578018.244706798),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,42.623,75.514
$350 per night,"226 Shoreline Drive, Golden Beach VIC 3851",3,2,0,House,350,-38.2164462,147.3943129,POINT (16407859.857852433 -4610047.68644666),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,186.285,246.207
$1100 Per Week,"45 Parkland Crescent, Mickleham VIC 3064",4,2,6,House,1100,-37.5539444,144.8661199,POINT (16126422.700465314 -4516603.34611241),65,40221,-37.601817,Craigieburn Railway Station (Craigieburn),144.94332,2,Craigieburn,11.027,39.144
$950 weekly,"6 Vintage Av, Doncaster VIC 3108",4,2,2,House,950,-37.7795688,145.117143,POINT (16154366.464134665 -4548332.906768345),62,20042,-37.819222,Box Hill Railway Station (Box Hill),145.121429,2,"Lilydale,Belgrave",6.019,17.258
$1000 pcm,"23C Oakes Avenue, Clayton South VIC 3169",4,3,2,House,1000,-37.9351101,145.1309234,POINT (16155900.491245592 -4570263.097517939),164,19914,-37.938491,Westall Railway Station (Clayton South),145.138833,2,"Pakenham,Cranbourne",2.154,26.584
$950,"78 Middleborough Road, Burwood East VIC 3151",4,2,2,House,950,-37.8481588,145.1334564,POINT (16156182.463515772 -4557997.89445247),125,19875,-37.875255,Mount Waverley Railway Station (Mount Waverley),145.128056,2,Glen Waverley,3.14,19.532
"$1,200",Blairgowrie VIC 3942,4,2,4,House,1200,-38.3687875,144.7712835,POINT (16115865.560708648 -4631654.914039964),80,19830,-38.33739,Bittern Railway Station (Bittern),145.178027,2,Stony Point,40.695,104.329
from $200 per night,"72 McLachlan Street, Apollo Bay VIC 3233",4,1,2,House,200,-38.754391,143.6649295,POINT (15992706.796791548 -4686551.004900037),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,165.237,198.128
from $300 per night,"4 Ocean Park Drive, Marengo VIC 3233",5,2,2,House,300,-38.7718747,143.6617663,POINT (15992354.670978272 -4689047.060146625),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,167.27,200.16
from $180 per night off peak,"45 Murray Square, Apollo Bay VIC 3233",3,1,2,House,180,-38.749898,143.6629178,POINT (15992482.855371919 -4685909.661843931),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,165.109,197.999
from $320 per night off peak,"2/112 McLachlan Street, Apollo Bay VIC 3233",4,2,3,House,320,-38.7508184,143.6656934,POINT (15992791.833750565 -4686041.038958936),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,164.81,197.701
$240 pw,"7/520 City Road, South Melbourne VIC 3205",1,1,0,Apartment,240,-37.8323578,144.9520205,POINT (16135985.111516152 -4555770.586025581),63,22180,-37.817936,Southern Cross Railway Station (Melbourne City),144.951411,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",2.522,3.261
$395 pw,"20/283 Royal Parade, Parkville VIC 3052",1,1,0,Apartment,395,-37.7868033,144.9586886,POINT (16136727.401012708 -4549351.893677724),0,19970,-37.781193,Royal Park Railway Station (Parkville),144.952301,1,Upfield,1.005,3.998
$400 per week,"004B/12 Albert Street, Hawthorn East VIC 3123",1,1,0,Apartment,400,-37.8236023,145.0480671,POINT (16146676.970120577 -4554536.616432898),153,19903,-37.822398,Auburn Railway Station (Hawthorn East),145.045844,1,"Belgrave,Lilydale,Alamein",0.434,13.994
$400 per week,"12/160 Grange Road, Carnegie VIC 3163",2,1,1,Apartment,400,-37.8931283,145.0466313,POINT (16146517.137595698 -4564339.407296259),192,19942,-37.889719,Glenhuntly Railway Station (Glen Huntly),145.042223,1,Frankston,0.655,17.088
$400 pw,"9/299 Burke Road, Glen Iris VIC 3146",1,1,1,Apartment,400,-37.8528437,145.0521098,POINT (16147127.001426008 -4558658.369526251),162,19912,-37.853279,Gardiner Railway Station (Glen Iris),145.051655,1,Glen Waverley,0.727,12.461
$400,"2/299-301 Burke Road, Glen Iris VIC 3146",1,1,1,Apartment,400,-37.8529468,145.0523315,POINT (16147151.680957116 -4558672.904989376),162,19912,-37.853279,Gardiner Railway Station (Glen Iris),145.051655,1,Glen Waverley,1.498,12.37
$395 weekly,"6/185 Stawell Street, Richmond VIC 3121",1,1,1,Apartment,395,-37.8259826,145.00983,POINT (16142420.435619166 -4554872.073110915),156,19906,-37.82756,Burnley Railway Station (Burnley),145.007555,1,"Belgrave,Glen Waverley,Lilydale,Alamein",1.708,9.048
$335 weekly,"2/35 Rowena Parade, Richmond VIC 3121",1,1,1,Apartment,335,-37.8204004,144.9917784,POINT (16140410.94069916 -4554085.388386967),158,19908,-37.824074,Richmond Railway Station (Richmond),144.990164,1,"Belgrave,Cranbourne,Frankston,Glen Waverley,Lilydale,Pakenham,Sandringham,Alamein",0.67,3.415
$400 pw,"204/528 Swanston Street, Carlton VIC 3053",1,1,0,Apartment,400,-37.8043194,144.9636086,POINT (16137275.092907412 -4551819.467965063),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.1,1.608
$350 weekly,"11/13-15 Lambert Street, Richmond VIC 3121",1,1,1,Apartment,350,-37.8122803,145.0028469,POINT (16141643.080483006 -4552941.150319051),7,19977,-37.810398,North Richmond Railway Station (Richmond),144.9925,1,"Mernda,Hurstbridge",1.169,3.871
$350 weekly,"10/17 Arnott St, Ormond VIC 3204",1,1,1,Apartment,350,-37.9029465,145.0463679,POINT (16146487.816041822 -4565724.466132479),191,19941,-37.903212,Ormond Railway Station (Ormond),145.039613,"1,2",Frankston,1.61,18.297
$370 Per Week,"2/24 Edinburgh Circuit, Wodonga VIC 3690",2,1,2,Apartment,370,-36.1184638,146.8600563,POINT (16348386.685187489 -4316934.07529836),17,19990,-37.639398,Hurstbridge Railway Station (Hurstbridge),145.192017,2,Hurstbridge,297.826,319.387
$350 per week,"4/8 Bailey Avenue, Armadale VIC 3143",1,1,0,Apartment,350,-37.8627021,145.0243337,POINT (16144034.980117785 -4560048.339378454),194,19944,-37.866253,Malvern Railway Station (Malvern),145.029294,1,Frankston,0.927,10.141
$400 weekly,"18/24 Brixton Rise, Glen Iris VIC 3146",1,1,1,Apartment,400,-37.8588298,145.0596395,POINT (16147965.203795832 -4559502.348262946),85,19835,-37.859308,Glen Iris Railway Station (Glen Iris),145.058225,1,Glen Waverley,0.552,13.858
$400 weekly,"8/34 Royal Ave, Glen Huntly VIC 3163",1,1,1,Apartment,400,-37.8951295,145.041579,POINT (16145954.718132364 -4564621.702682944),192,19942,-37.889719,Glenhuntly Railway Station (Glen Huntly),145.042223,1,Frankston,0.604,17.498
$400 pw,"7/4 McGrath Court, Richmond VIC 3121",1,1,1,Apartment,400,-37.8238327,144.9991046,POINT (16141226.489552613 -4554569.086328647),157,19907,-37.8264,East Richmond Railway Station (Richmond),144.997066,1,"Belgrave,Glen Waverley,Lilydale,Alamein",0.824,4.808
$400 weekly,"3/23 Hosken Street, Springvale South VIC 3172",2,1,1,Apartment,400,-37.9650561,145.1608756,POINT (16159234.754897729 -4574490.587172295),141,19891,-37.956505,Sandown Park Railway Station (Springvale),145.162826,2,"Pakenham,Cranbourne",2.194,36.465
$390.00,"20/259 Domain Road, South Yarra VIC 3141",1,1,0,Apartment,390,-37.8349882,144.9878275,POINT (16139971.128522988 -4556141.334019538),209,19959,-37.838449,South Yarra Railway Station (South Yarra),144.992342,1,"Frankston,Pakenham,Sandringham,Cranbourne",1.225,4.546
$335 weekly,"113/313 Waverley Road, Malvern East VIC 3145",1,1,1,Apartment,335,-37.8771274,145.0590142,POINT (16147895.59571824 -4562082.547357364),88,19838,-37.87693,East Malvern Railway Station (Malvern East),145.069393,"1,2",Glen Waverley,1.036,15.651
$320 weekly,"4/24 Melbourne St, Murrumbeena VIC 3163",1,1,1,Apartment,320,-37.8888919,145.0675724,POINT (16148848.290184347 -4563741.833083749),169,19919,-37.890198,Murrumbeena Railway Station (Murrumbeena),145.067375,1,"Pakenham,Cranbourne",0.416,17.2
$400 pw,"10/1 Lawson Grove, South Yarra VIC 3141",2,1,0,Apartment,400,-37.833581,144.9902449,POINT (16140240.23226003 -4555942.991219159),209,19959,-37.838449,South Yarra Railway Station (South Yarra),144.992342,1,"Frankston,Pakenham,Sandringham,Cranbourne",0.935,4.447
$350.00,"27/62-72 Bay Road, Sandringham VIC 3191",1,1,1,Apartment,350,-37.9522731,145.0068943,POINT (16142093.634990042 -4572685.794787599),198,19948,-37.95033,Sandringham Railway Station (Sandringham),145.004561,2,Sandringham,0.531,18.271
$350 weekly,"5/15 Kemp Street, Thornbury VIC 3071",1,1,1,Apartment,350,-37.7622232,144.9950986,POINT (16140780.543672495 -4545890.166938969),40,20015,-37.764101,Croxton Railway Station (Northcote),144.997056,1,Mernda,0.689,7.531
$300 Per Week,"7/6 Mayston Street, Hawthorn VIC 3122",1,1,0,Apartment,300,-37.8267757,145.0523127,POINT (16147149.58815069 -4554983.847429978),103,19853,-37.826567,Camberwell Railway Station (Camberwell),145.058697,1,"Belgrave,Lilydale,Alamein",0.668,13.901
$320 per week,"5/23 Bendigo Ave, Elwood VIC 3184",1,1,1,Apartment,320,-37.8854238,144.9830309,POINT (16139437.173453446 -4563252.658619953),205,19955,-37.875906,Ripponlea Railway Station (Ripponlea),144.995237,1,Sandringham,2.205,10.28
$380 per week,"13/8 Williams Road, Prahran VIC 3181",1,1,1,Apartment,380,-37.8582483,145.0017203,POINT (16141517.667944677 -4559420.359718349),207,19957,-37.856053,Windsor Railway Station (Windsor),144.992035,1,Sandringham,1.159,8.1
$400.00,"27/43 Grandview Grove, Prahran VIC 3181",1,1,1,Apartment,400,-37.8499018,145.0080147,POINT (16142218.357347526 -4558243.616898405),196,19946,-37.850774,Toorak Railway Station (Armadale),145.013909,1,Frankston,0.875,7.797
$350 per week,"12/50 Fitzroy Street, St Kilda VIC 3182",1,1,0,Apartment,350,-37.8600061,144.9764389,POINT (16138703.35537014 -4559668.202562183),207,19957,-37.856053,Windsor Railway Station (Windsor),144.992035,1,Sandringham,1.881,6.974
$345.00,"1/177 North Road, Gardenvale VIC 3185",1,1,1,Apartment,345,-37.899942,145.009276,POINT (16142358.764621265 -4565300.600057937),203,19953,-37.896695,Gardenvale Railway Station (Brighton),145.004168,1,Sandringham,0.718,11.919
$260 per week,"2/6 Charles Street, Wodonga VIC 3690",1,1,1,Apartment,260,-36.1263153,146.8826631,POINT (16350903.262651956 -4318016.111344449),17,19990,-37.639398,Hurstbridge Railway Station (Hurstbridge),145.192017,2,Hurstbridge,299.944,321.506
$380 per week,"2/12 Griffith Street, Wodonga VIC 3690",1,1,1,Apartment,380,-36.1333541,146.8844574,POINT (16351103.003214285 -4318986.2390557425),17,19990,-37.639398,Hurstbridge Railway Station (Hurstbridge),145.192017,2,Hurstbridge,300.691,322.252
$395 weekly,"3/14 Firth Street, Doncaster VIC 3108",2,1,2,Apartment,395,-37.7867857,145.122323,POINT (16154943.099096974 -4549349.414578238),62,20042,-37.819222,Box Hill Railway Station (Box Hill),145.121429,2,"Lilydale,Belgrave",4.424,17.105
$375 weekly,"13/55 Blackwood St, Carnegie VIC 3163",1,1,1,Apartment,375,-37.8870307,145.0619926,POINT (16148227.14968962 -4563479.30851804),170,19920,-37.886241,Carnegie Railway Station (Carnegie),145.058575,1,"Pakenham,Cranbourne",0.327,17.319
$400.00,"11/311 Dandenong Road, Windsor VIC 3181",1,1,1,Apartment,400,-37.8594503,145.0072462,POINT (16142132.808318855 -4559589.836322678),195,19945,-37.856452,Armadale Railway Station (Armadale),145.019326,1,Frankston,1.775,8.621
$350.00,"1/19 Cole Street, Williamstown VIC 3016",1,1,0,Apartment,350,-37.863778,144.9026205,POINT (16130485.928670965 -4560200.045486238),18,19991,-37.867753,Williamstown Railway Station (Williamstown),144.905323,1,Williamstown,0.819,13.231
$380.00,"10/2 Johnson Street, Northcote VIC 3070",1,1,1,Apartment,380,-37.7645717,144.9986013,POINT (16141170.462452894 -4546220.867104022),40,20015,-37.764101,Croxton Railway Station (Northcote),144.997056,1,Mernda,0.323,8.212
$375.00,"4/510 Glenferrie Road, Hawthorn VIC 3122",1,1,0,Apartment,375,-37.8302981,145.0341409,POINT (16145126.712627891 -4555480.285929925),154,19904,-37.821467,Glenferrie Railway Station (Hawthorn),145.036439,1,"Belgrave,Lilydale,Alamein",1.173,9.975
$250 pw,"24/677 Park Street, Brunswick VIC 3056",1,1,0,Apartment,250,-37.778235,144.96328,POINT (16137238.513322739 -4548145.050528749),219,19969,-37.774987,Jewell Railway Station (Brunswick),144.958717,1,Upfield,1.145,4.887
$330 per week,"9/10 Ormond Road, Ormond VIC 3204",1,1,1,Apartment,330,-37.9032162,145.0455209,POINT (16146393.52843312 -4565762.515466243),191,19941,-37.903212,Ormond Railway Station (Ormond),145.039613,"1,2",Frankston,1.453,18.296
$300 pw,"6/37 Hope Street, South Yarra VIC 3141",1,1,1,Apartment,300,-37.8363177,144.979052,POINT (16138994.244331531 -4556328.728593354),209,19959,-37.838449,South Yarra Railway Station (South Yarra),144.992342,1,"Frankston,Pakenham,Sandringham,Cranbourne",2.621,4.458
$350 pw,"2/631 Punt Road, South Yarra VIC 3141",2,1,1,Apartment,350,-37.839996,144.9859687,POINT (16139764.207853502 -4556847.206862169),209,19959,-37.838449,South Yarra Railway Station (South Yarra),144.992342,1,"Frankston,Pakenham,Sandringham,Cranbourne",2.039,5.088
$380 PER WEEK,"7/4 Skipton Court, Wodonga VIC 3690",2,1,1,Apartment,380,-36.1287737,146.9073568,POINT (16353652.152761756 -4318354.932219363),17,19990,-37.639398,Hurstbridge Railway Station (Hurstbridge),145.192017,2,Hurstbridge,302.172,323.733
$400,"10/173 Union Street, Brunswick West VIC 3055",1,1,0,Apartment,400,-37.77278829999999,144.9477007,POINT (16135504.233579824 -4547377.956767898),219,19969,-37.774987,Jewell Railway Station (Brunswick),144.958717,1,Upfield,1.067,5.694
$395 per week,"8/2 Maroona Road, Carnegie VIC 3163",1,1,1,Apartment,395,-37.8881006,145.0477605,POINT (16146642.839564702 -4563630.218427562),192,19942,-37.889719,Glenhuntly Railway Station (Glen Huntly),145.042223,1,Frankston,0.693,16.605
$300 per week,"11/55 Jackson Street, St Kilda VIC 3182",1,1,0,Apartment,300,-37.8607112,144.9776156,POINT (16138834.345014956 -4559767.620532886),207,19957,-37.856053,Windsor Railway Station (Windsor),144.992035,1,Sandringham,1.971,7.065
$350 pw,"11/37 Hope Street, South Yarra VIC 3141",1,1,1,Apartment,350,-37.8363177,144.979052,POINT (16138994.244331531 -4556328.728593354),209,19959,-37.838449,South Yarra Railway Station (South Yarra),144.992342,1,"Frankston,Pakenham,Sandringham,Cranbourne",2.621,4.458
$400 pw,"15/12 Tivoli Road, South Yarra VIC 3141",1,1,0,Apartment,400,-37.8389708,144.9984682,POINT (16141155.645828668 -4556702.696223974),209,19959,-37.838449,South Yarra Railway Station (South Yarra),144.992342,1,"Frankston,Pakenham,Sandringham,Cranbourne",1.483,5.666
$370 pw,"12/9 Fitzroy Street, St Kilda VIC 3182",1,1,0,Apartment,370,-37.8625901,144.9731627,POINT (16138338.6504544 -4560032.547067703),207,19957,-37.856053,Windsor Railway Station (Windsor),144.992035,1,Sandringham,3.482,7.927
